ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title,neg_log10_adjP,DEG_status
1558199_at,1.45e-8,1.23e-9,6.7401648,11.4447888,1.00614643,FN1,fibronectin 1,7.83863199776502,Up
210971_s_at,1.46e-8,1.24e-9,6.7381292,11.4354971,1.2073693,ARNTL,aryl hydrocarbon receptor nuclear translocator like,7.83564714421556,Up
209822_s_at,1.52e-8,1.29e-9,-6.7291769,11.394644,-1.12203096,VLDLR,very low density lipoprotein receptor,7.81815641205523,Down
223679_at,1.52e-8,1.29e-9,6.7292285,11.3948792,1.10664437,CTNNB1,catenin beta 1,7.81815641205523,Up
206026_s_at,1.53e-8,1.31e-9,6.7269334,11.384409,1.13753874,TNFAIP6,TNF alpha induced protein 6,7.8153085691824,Up
227353_at,1.55e-8,1.33e-9,6.7232377,11.3675514,1.21378734,TMC8,transmembrane channel like 8,7.80966830182971,Up
243030_at,1.6e-8,1.37e-9,6.7172387,11.3401943,1.15392067,,,7.79588001734407,Up
213764_s_at,1.61e-8,1.38e-9,-6.7145307,11.327848,-1.54134472,MFAP5,microfibrillar associated protein 5,7.79317412396815,Down
228298_at,1.73e-8,1.49e-9,6.6980987,11.2529684,1.29391209,PCED1B,PC-esterase domain containing 1B,7.7619538968712,Up
221729_at,1.75e-8,1.51e-9,6.6956797,11.2419508,1.19618707,COL5A2,collagen type V alpha 2 chain,7.75696195131371,Up
229638_at,1.82e-8,1.58e-9,6.68618,11.1986959,1.22196644,IRX3,iroquois homeobox 3,7.73992861201492,Up
1556656_at,1.82e-8,1.58e-9,6.6857441,11.1967118,1.04236265,,,7.73992861201492,Up
226497_s_at,1.94e-8,1.69e-9,6.6712712,11.1308565,1.02293341,FLT1,fms related tyrosine kinase 1,7.71219827006977,Up
230261_at,1.96e-8,1.71e-9,6.6686287,11.1188377,1.4030924,ST8SIA4,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4",7.70774392864352,Up
202748_at,2.1e-8,1.85e-9,6.6519713,11.0431154,1.65572201,GBP2,guanylate binding protein 2,7.67778070526608,Up
1569290_s_at,2.14e-8,1.89e-9,6.6474922,11.0227656,1.17568036,GRIA3,glutamate ionotropic receptor AMPA type subunit 3,7.66958622665081,Up
202404_s_at,2.22e-8,1.97e-9,6.6387138,10.9828976,1.42111952,COL1A2,collagen type I alpha 2 chain,7.65364702554936,Up
227703_s_at,2.24e-8,1.99e-9,-6.6365732,10.9731786,-1.03753786,SYTL4,synaptotagmin like 4,7.64975198166584,Down
214111_at,2.27e-8,2.01e-9,6.6343146,10.9629249,2.48830476,OPCML,opioid binding protein/cell adhesion molecule like,7.64397414280688,Up
244654_at,2.4e-8,2.14e-9,6.620139,10.8985997,1.12955214,MYO1G,myosin IG,7.61978875828839,Up
1570005_at,2.54e-8,2.28e-9,-6.6066615,10.837489,-1.80750542,,,7.59516628338006,Down
235856_at,2.69e-8,2.43e-9,6.5933969,10.7773871,1.05835668,,,7.57024771999759,Up
236598_at,2.81e-8,2.55e-9,-6.5829358,10.7300197,-1.22474253,LOC100996579,uncharacterized LOC100996579,7.55129368009492,Down
225285_at,2.83e-8,2.57e-9,6.5810416,10.7214456,1.52641542,BCAT1,branched chain amino acid transaminase 1,7.54821356447571,Up
204714_s_at,2.89e-8,2.63e-9,6.5758014,10.6977308,1.88071128,F5,coagulation factor V,7.53910215724345,Up
207847_s_at,2.99e-8,2.73e-9,6.5680863,10.6628286,1.2848092,MUC1,"mucin 1, cell surface associated",7.52432881167557,Up
244457_at,3.06e-8,2.8e-9,6.5623434,10.6368584,1.15011079,,,7.51427857351842,Up
226777_at,3.25e-8,2.99e-9,6.5480059,10.5720585,1.43953454,ADAM12,ADAM metallopeptidase domain 12,7.48811663902113,Up
207012_at,3.3e-8,3.05e-9,6.5436914,10.5525688,1.06743462,MMP16,matrix metallopeptidase 16,7.48148606012211,Up
225655_at,3.46e-8,3.21e-9,6.5327763,10.5032845,1.42966232,UHRF1,ubiquitin like with PHD and ring finger domains 1,7.46092390120722,Up
202068_s_at,3.65e-8,3.4e-9,6.5203574,10.447247,1.363582,LDLR,low density lipoprotein receptor,7.43770713554353,Up
220552_at,3.74e-8,3.49e-9,6.5144811,10.4207458,1.25836121,TRPC5,transient receptor potential cation channel subfamily C member 5,7.42712839779952,Up
205943_at,3.76e-8,3.51e-9,6.5130365,10.4142321,1.67040817,TDO2,"tryptophan 2,3-dioxygenase",7.42481215507234,Up
204619_s_at,3.78e-8,3.53e-9,6.5122289,10.4105909,1.56963057,VCAN,versican,7.42250820016277,Up
241835_at,3.89e-8,3.65e-9,6.5048399,10.3772847,1.13282374,,,7.41005039867429,Up
209160_at,3.9e-8,3.66e-9,-6.5043392,10.3750281,-1.27259525,AKR1C3,"aldo-keto reductase family 1, member C3",7.4089353929735,Down
205751_at,4.05e-8,3.81e-9,-6.4954156,10.3348247,-1.36795504,SH3GL2,"SH3 domain containing GRB2 like 2, endophilin A1",7.39254497678533,Down
231148_at,4.16e-8,3.93e-9,6.4888213,10.3051289,1.14826439,IGFL2,IGF like family member 2,7.38090666937326,Up
202388_at,4.21e-8,3.97e-9,-6.4862397,10.2935065,-1.23228373,RGS2,regulator of G-protein signaling 2,7.37571790416433,Down
232356_at,4.27e-8,4.03e-9,6.4830541,10.2791668,1.07306575,,,7.36957212497498,Up
239229_at,4.63e-8,4.42e-9,6.4632376,10.1900274,2.41861687,PHEX,"phosphate regulating endopeptidase homolog, X-linked",7.33441900898205,Up
227690_at,4.63e-8,4.42e-9,-6.4631084,10.1894468,-1.28555619,GABRB3,gamma-aminobutyric acid type A receptor beta3 subunit,7.33441900898205,Down
234224_at,4.69e-8,4.48e-9,6.4598585,10.174838,1.35359039,,,7.32882715728492,Up
215395_x_at,4.8e-8,4.6e-9,6.4541215,10.1490561,1.04893354,PRSS3P2,"protease, serine 3 pseudogene 2",7.31875876262441,Up
206233_at,4.96e-8,4.77e-9,6.4465408,10.115002,1.10956024,B4GALT6,"beta-1,4-galactosyltransferase 6",7.3045183235098,Up
203999_at,5.12e-8,4.93e-9,6.4389831,10.0810672,1.20925389,SYT1,synaptotagmin 1,7.29073003902417,Up
227799_at,5.47e-8,5.31e-9,6.4231471,10.0100112,1.28180517,MYO1G,myosin IG,7.26201267366657,Up
204445_s_at,5.55e-8,5.4e-9,6.4193464,9.9929679,1.10615629,ALOX5,arachidonate 5-lipoxygenase,7.25570701687732,Up
242979_at,5.67e-8,5.52e-9,-6.4146772,9.9720349,-1.12712598,IRS1,insulin receptor substrate 1,7.24641694110709,Down
1558438_a_at,5.97e-8,5.84e-9,-6.4022308,9.9162645,-1.00567532,IGH,immunoglobulin heavy locus,7.22402566887063,Down
1558796_a_at,6.28e-8,6.16e-9,6.3903294,9.8629759,1.07067543,,,7.2020403562628,Up
205534_at,6.31e-8,6.2e-9,6.3891471,9.8576841,1.02082728,PCDH7,protocadherin 7,7.19997064075587,Up
222592_s_at,6.37e-8,6.27e-9,6.3867422,9.8469215,1.03478392,ACSL5,acyl-CoA synthetase long-chain family member 5,7.19586056766465,Up
204836_at,6.7e-8,6.62e-9,-6.3745697,9.7924716,-1.53564727,GLDC,glycine decarboxylase,7.17392519729917,Down
204170_s_at,6.83e-8,6.76e-9,6.3702679,9.7732384,1.41949657,CKS2,CDC28 protein kinase regulatory subunit 2,7.16557929631847,Up
242943_at,6.97e-8,6.9e-9,6.3655216,9.7520243,1.4374981,ST8SIA4,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4",7.15676722190199,Up
231262_at,7.12e-8,7.07e-9,-6.3602646,9.7285343,-1.0215414,,,7.14752000636314,Down
205700_at,8.19e-8,8.23e-9,-6.3270113,9.5801282,-1.69985237,HSD17B6,hydroxysteroid 17-beta dehydrogenase 6,7.08671609823958,Down
205034_at,8.89e-8,8.99e-9,6.3076571,9.4938957,1.15411969,CCNE2,cyclin E2,7.05109823902979,Up
230372_at,9.06e-8,9.17e-9,6.3030849,9.4735402,1.52311889,HAS2,hyaluronan synthase 2,7.04287180232319,Up
242881_x_at,9.88e-8,1.01e-8,6.281994,9.3797194,1.29116687,DUXAP10,double homeobox A pseudogene 10,7.00524305541237,Up
200832_s_at,1.01e-7,1.03e-8,6.2771538,9.3582059,1.48629873,SCD,stearoyl-CoA desaturase,6.99567862621736,Up
232164_s_at,1.02e-7,1.05e-8,6.2734199,9.3416147,1.15698469,EPPK1,epiplakin 1,6.99139982823808,Up
213652_at,1.04e-7,1.07e-8,6.2701284,9.3269926,1.03688176,PCSK5,proprotein convertase subtilisin/kexin type 5,6.98296666070122,Up
203757_s_at,1.07e-7,1.11e-8,6.2620733,9.2912217,1.54102559,CEACAM6,carcinoembryonic antigen related cell adhesion molecule 6,6.97061622231479,Up
209821_at,1.12e-7,1.15e-8,-6.2525122,9.2487873,-1.01119457,IL33,interleukin 33,6.95078197732982,Down
214920_at,1.13e-7,1.17e-8,-6.2494333,9.2351282,-1.19331435,THSD7A,thrombospondin type 1 domain containing 7A,6.94692155651658,Down
224997_x_at,1.23e-7,1.28e-8,-6.2291489,9.1452084,-1.32194665,MIR675///H19,"microRNA 675///H19, imprinted maternally expressed transcript (non-protein coding)",6.9100948885606,Down
231123_at,1.26e-7,1.32e-8,6.2230778,9.118319,1.51180086,TRIM36,tripartite motif containing 36,6.89962945488244,Up
221698_s_at,1.26e-7,1.32e-8,6.2234599,9.1200111,1.3455083,CLEC7A,C-type lectin domain family 7 member A,6.89962945488244,Up
213894_at,1.26e-7,1.31e-8,-6.2239807,9.1223175,-1.15154061,THSD7A,thrombospondin type 1 domain containing 7A,6.89962945488244,Down
37892_at,1.3e-7,1.36e-8,6.2157034,9.0856717,1.71835839,COL11A1,collagen type XI alpha 1 chain,6.88605664769316,Up
1556221_a_at,1.3e-7,1.37e-8,-6.2154194,9.0844147,-1.14322207,,,6.88605664769316,Down
229622_at,1.3e-7,1.35e-8,6.2171441,9.0920484,1.1197771,ERFE,erythroferrone,6.88605664769316,Up
239963_at,1.31e-7,1.37e-8,-6.2148092,9.0817141,-1.18107001,,,6.88272870434424,Down
204719_at,1.36e-7,1.43e-8,-6.2052113,9.0392501,-1.06641745,ABCA8,ATP binding cassette subfamily A member 8,6.86646109162978,Down
225239_at,1.43e-7,1.51e-8,6.1931418,8.9858896,1.47497304,MIR612///NEAT1,microRNA 612///nuclear paraspeckle assembly transcript 1 (non-protein coding),6.84466396253494,Up
243495_s_at,1.43e-7,1.51e-8,-6.1925694,8.9833601,-1.16486899,ZNF652,zinc finger protein 652,6.84466396253494,Down
226213_at,1.43e-7,1.51e-8,6.1928784,8.9847255,1.01484006,ERBB3,erb-b2 receptor tyrosine kinase 3,6.84466396253494,Up
214366_s_at,1.46e-7,1.54e-8,6.1888094,8.9667462,1.66640254,ALOX5,arachidonate 5-lipoxygenase,6.83564714421556,Up
217232_x_at,1.48e-7,1.57e-8,-6.1841074,8.9459762,-1.61768394,HBB,hemoglobin subunit beta,6.82973828460504,Down
201695_s_at,1.55e-7,1.64e-8,6.1745759,8.9038932,1.07020714,PNP,purine nucleoside phosphorylase,6.80966830182971,Up
204491_at,1.57e-7,1.67e-8,-6.1713556,8.8896811,-1.07081045,PDE4D,phosphodiesterase 4D,6.80410034759077,Down
210942_s_at,1.62e-7,1.73e-8,6.1634476,8.8547947,1.1333828,ST3GAL6,"ST3 beta-galactoside alpha-2,3-sialyltransferase 6",6.79048498545737,Up
226311_at,1.81e-7,1.95e-8,6.135891,8.7333755,1.07352575,ADAMTS2,ADAM metallopeptidase with thrombospondin type 1 motif 2,6.74232142513082,Up
226086_at,1.91e-7,2.08e-8,-6.1222935,8.6735484,-1.50044126,SYT13,synaptotagmin 13,6.71896663275227,Down
209529_at,1.91e-7,2.07e-8,6.1231471,8.6773021,1.1527507,PLPP2,phospholipid phosphatase 2,6.71896663275227,Up
227450_at,2.06e-7,2.25e-8,6.1046665,8.5960762,1.1301828,ERP27,endoplasmic reticulum protein 27,6.68613277963085,Up
234989_at,2.11e-7,2.32e-8,6.0976789,8.565392,1.3450194,MIR612///NEAT1,microRNA 612///nuclear paraspeckle assembly transcript 1 (non-protein coding),6.67571754470231,Up
242763_at,2.11e-7,2.31e-8,-6.0985039,8.569014,-1.08071355,,,6.67571754470231,Down
218883_s_at,2.17e-7,2.39e-8,6.090986,8.5360158,1.29071953,CENPU,centromere protein U,6.66354026615147,Up
1569191_at,2.17e-7,2.39e-8,-6.0913692,8.5376974,-1.25742183,ZNF826P,"zinc finger protein 826, pseudogene",6.66354026615147,Down
218802_at,2.22e-7,2.45e-8,6.085892,8.513667,1.12124617,MCUB,mitochondrial calcium uniporter dominant negative beta subunit,6.65364702554936,Up
242558_at,2.44e-7,2.71e-8,6.0630486,8.413546,1.21018496,,,6.61261017366127,Up
236285_at,2.88e-7,3.24e-8,6.0229922,8.23838,1.41110843,KLHDC7B,kelch domain containing 7B,6.54060751224077,Up
238751_at,2.98e-7,3.36e-8,-6.0147729,8.2025006,-1.24663789,SORBS2,sorbin and SH3 domain containing 2,6.52578373592374,Down
229159_at,2.98e-7,3.36e-8,-6.0149034,8.2030698,-1.04313097,THSD7A,thrombospondin type 1 domain containing 7A,6.52578373592374,Down
1555609_a_at,3.03e-7,3.43e-8,6.0106901,8.184686,1.24557998,ZMAT3,zinc finger matrin-type 3,6.5185573714977,Up
242457_at,3.09e-7,3.5e-8,6.0055678,8.1623434,1.15362428,,,6.51004152057517,Up
221731_x_at,3.1e-7,3.52e-8,6.0044257,8.1573628,1.5943979,VCAN,versican,6.50863830616573,Up
206118_at,3.18e-7,3.62e-8,5.9983619,8.1309266,1.17287211,STAT4,signal transducer and activator of transcription 4,6.49757288001557,Up
231956_at,3.19e-7,3.63e-8,5.9975429,8.1273572,1.16100587,RNF213,ring finger protein 213,6.49620931694282,Up
236163_at,3.2e-7,3.64e-8,-5.9969717,8.1248675,-1.03498664,LIX1,limb and CNS expressed 1,6.49485002168009,Down
235927_at,3.21e-7,3.66e-8,5.995958,8.1204499,1.04348499,XPO1,exportin 1,6.49349496759513,Up
205638_at,3.23e-7,3.68e-8,5.9943506,8.1134454,1.04335248,ADGRB3,adhesion G protein-coupled receptor B3,6.4907974776689,Up
225645_at,3.36e-7,3.84e-8,5.9847989,8.0718401,1.482432,EHF,ETS homologous factor,6.47366072261016,Up
202887_s_at,3.36e-7,3.85e-8,5.9847045,8.0714287,1.09945184,DDIT4,DNA damage inducible transcript 4,6.47366072261016,Up
238069_at,3.41e-7,3.91e-8,-5.9807548,8.0542336,-1.0618618,LOC101927365,uncharacterized LOC101927365,6.4672456210075,Down
211696_x_at,3.47e-7,3.99e-8,-5.9764561,8.0355246,-1.54831746,HBB,hemoglobin subunit beta,6.45967052520913,Down
238429_at,3.47e-7,3.98e-8,5.9768549,8.0372597,1.10655841,TMEM71,transmembrane protein 71,6.45967052520913,Up
209631_s_at,3.48e-7,4e-8,5.9760366,8.033699,1.42332827,SEL1L2///GPR37,SEL1L2 ERAD E3 ligase adaptor subunit///G protein-coupled receptor 37,6.45842075605342,Up
229994_at,3.54e-7,4.08e-8,-5.9715131,8.0140185,-1.29613012,NFIA,nuclear factor I A,6.45099673797421,Down
227140_at,3.62e-7,4.17e-8,5.9668201,7.9936078,1.33117529,INHBA,inhibin beta A subunit,6.44129142946683,Up
210325_at,3.78e-7,4.37e-8,5.9560151,7.9466425,1.22495312,CD1A,CD1a molecule,6.42250820016277,Up
204620_s_at,3.79e-7,4.39e-8,5.9548908,7.941758,1.51025643,VCAN,versican,6.42136079003193,Up
237058_x_at,3.9e-7,4.53e-8,-5.9480282,7.9119511,-1.15072502,SLC6A13,solute carrier family 6 member 13,6.4089353929735,Down
212311_at,3.97e-7,4.62e-8,5.9433347,7.8915747,1.23618138,SEL1L3,SEL1L family member 3,6.40120949323688,Up
207978_s_at,4.25e-7,4.96e-8,-5.9274821,7.822805,-1.62141376,NR4A3,nuclear receptor subfamily 4 group A member 3,6.37161106994969,Down
209116_x_at,4.29e-7,5.02e-8,-5.924773,7.8110612,-1.64389955,HBB,hemoglobin subunit beta,6.36754270781528,Down
209969_s_at,4.45e-7,5.23e-8,5.9154001,7.7704491,1.67906356,STAT1,signal transducer and activator of transcription 1,6.35163998901907,Up
204259_at,4.5e-7,5.29e-8,5.9130541,7.7602883,1.50025577,MMP7,matrix metallopeptidase 7,6.34678748622466,Up
209841_s_at,4.52e-7,5.33e-8,-5.9114951,7.7535373,-1.357272,LRRN3,leucine rich repeat neuronal 3,6.34486156518862,Down
201465_s_at,4.52e-7,5.33e-8,-5.9114934,7.7535298,-1.08255023,JUN,"Jun proto-oncogene, AP-1 transcription factor subunit",6.34486156518862,Down
229450_at,4.81e-7,5.69e-8,5.8964809,7.6885624,1.02934059,IFIT3,interferon induced protein with tetratricopeptide repeats 3,6.31785492362617,Up
37512_at,5.02e-7,5.96e-8,-5.8859583,7.6430701,-1.70682616,HSD17B6,hydroxysteroid 17-beta dehydrogenase 6,6.29929628285498,Down
202037_s_at,5.14e-7,6.13e-8,-5.8799015,7.6169021,-1.58525879,SFRP1,secreted frizzled related protein 1,6.28903688100472,Down
210617_at,5.23e-7,6.25e-8,5.875339,7.597198,1.37752681,PHEX,"phosphate regulating endopeptidase homolog, X-linked",6.28149831113273,Up
204232_at,5.23e-7,6.25e-8,5.875528,7.5980141,1.33533878,FCER1G,Fc fragment of IgE receptor Ig,6.28149831113273,Up
204638_at,5.37e-7,6.44e-8,5.8686847,7.5684731,1.36666634,ACP5,"acid phosphatase 5, tartrate resistant",6.27002571430044,Up
240065_at,5.37e-7,6.43e-8,-5.8690628,7.5701047,-1.01146296,FAM81B,family with sequence similarity 81 member B,6.27002571430044,Down
242134_at,5.38e-7,6.45e-8,-5.8681735,7.5662668,-1.11889045,,,6.26921772433361,Down
230482_at,5.59e-7,6.72e-8,5.8590504,7.5269106,1.03007484,ST6GALNAC5,"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 5",6.25258819211358,Up
236489_at,5.7e-7,6.87e-8,5.8539121,7.5047568,1.13647838,ADGRF1,adhesion G protein-coupled receptor F1,6.24412514432751,Up
203131_at,5.83e-7,7.04e-8,-5.8484262,7.4811144,-1.11459608,PDGFRA,platelet derived growth factor receptor alpha,6.23433144524099,Down
220777_at,5.94e-7,7.18e-8,5.8440451,7.4622408,1.00696234,KIF13A,kinesin family member 13A,6.22621355501881,Up
203755_at,5.95e-7,7.19e-8,5.8435303,7.4600237,1.17020141,BUB1B,BUB1 mitotic checkpoint serine/threonine kinase B,6.22548303427145,Up
228708_at,5.99e-7,7.25e-8,5.8417316,7.4522772,1.62348085,RAB27B,"RAB27B, member RAS oncogene family",6.22257317761069,Up
209446_s_at,6.1e-7,7.39e-8,5.8374265,7.4337406,1.00061978,,,6.21467016498923,Up
1569323_at,6.54e-7,7.97e-8,5.820169,7.3594997,1.22884396,PTPRG,"protein tyrosine phosphatase, receptor type G",6.18442225167573,Up
1555756_a_at,6.67e-7,8.16e-8,5.815069,7.3375794,1.29612406,CLEC7A,C-type lectin domain family 7 member A,6.17587416608345,Up
235023_at,6.73e-7,8.23e-8,5.8129006,7.3282621,1.06348183,VPS13C,vacuolar protein sorting 13 homolog C,6.17198493577602,Up
202902_s_at,6.84e-7,8.38e-8,5.8088894,7.3110307,1.37993235,CTSS,cathepsin S,6.16494389827988,Up
201044_x_at,6.84e-7,8.38e-8,-5.8088681,7.3109394,-1.1428085,DUSP1,dual specificity phosphatase 1,6.16494389827988,Down
1559154_at,6.99e-7,8.58e-8,5.8035404,7.2880615,1.13239235,,,6.15552282425432,Up
205442_at,7.27e-7,8.95e-8,-5.7938938,7.2466629,-1.02862271,MFAP3L,microfibrillar associated protein 3 like,6.13846558914096,Down
240502_at,7.4e-7,9.13e-8,5.7893055,7.2269838,1.17742814,,,6.13076828026902,Up
1561690_at,7.59e-7,9.38e-8,5.7831746,7.2006995,1.03732863,,,6.11975822410452,Up
228608_at,7.74e-7,9.57e-8,-5.778628,7.1812162,-1.06445376,NALCN,"sodium leak channel, non-selective",6.11125903931711,Down
222848_at,7.99e-7,9.93e-8,5.7703563,7.1457885,1.26157836,CENPK,centromere protein K,6.09745322068601,Up
221730_at,8.22e-7,1.02e-7,5.7636179,7.1169456,1.07008613,COL5A2,collagen type V alpha 2 chain,6.08512818245995,Up
230865_at,8.26e-7,1.03e-7,-5.7622953,7.1112863,-1.66603741,LIX1,limb and CNS expressed 1,6.08301995267962,Down
223843_at,8.33e-7,1.04e-7,5.7601988,7.1023165,1.04038962,SCARA3,scavenger receptor class A member 3,6.07935499859321,Up
201292_at,8.39e-7,1.05e-7,5.7581971,7.0937541,1.43518014,TOP2A,topoisomerase (DNA) II alpha,6.0762380391713,Up
204320_at,8.51e-7,1.06e-7,5.7547888,7.079178,1.31607922,COL11A1,collagen type XI alpha 1 chain,6.07007043991541,Up
201109_s_at,8.81e-7,1.1e-7,5.7462039,7.0424817,1.22822234,THBS1,thrombospondin 1,6.05502409158795,Up
238439_at,8.89e-7,1.12e-7,5.7437613,7.0320458,1.64768192,ANKRD22,ankyrin repeat domain 22,6.05109823902979,Up
239468_at,9.18e-7,1.15e-7,5.7358236,6.9981461,1.49161925,MKX,mohawk homeobox,6.03715731879876,Up
218039_at,9.41e-7,1.19e-7,5.7298745,6.9727542,1.48155377,NUSAP1,nucleolar and spindle associated protein 1,6.02641037657274,Up
242108_at,9.68e-7,1.22e-7,5.7224054,6.9408923,1.03046668,,,6.01412464269161,Up
239672_at,0.00000118,1.53e-7,5.6717054,6.7251486,1.0254442,,,5.92811799269387,Up
209758_s_at,0.00000119,1.53e-7,-5.6708795,6.721642,-1.16866178,MFAP5,microfibrillar associated protein 5,5.92445303860747,Down
223467_at,0.00000121,1.56e-7,5.6666358,6.7036274,1.02495388,RASD1,ras related dexamethasone induced 1,5.91721462968355,Up
209875_s_at,0.00000128,1.67e-7,5.6514697,6.6393015,2.3467898,SPP1,secreted phosphoprotein 1,5.89279003035213,Up
214971_s_at,0.0000013,1.7e-7,-5.6478885,6.6241244,-1.08834953,ST6GAL1,"ST6 beta-galactoside alpha-2,6-sialyltransferase 1",5.88605664769316,Down
209937_at,0.00000133,1.73e-7,5.6431391,6.604004,1.02272758,TM4SF4,transmembrane 4 L six family member 4,5.87614835903291,Up
215536_at,0.00000141,1.85e-7,5.6277987,6.5390722,1.38279284,HLA-DQB2,"major histocompatibility complex, class II, DQ beta 2",5.85078088734462,Up
212998_x_at,0.00000142,1.87e-7,5.6249791,6.5271474,1.6680638,LOC101060835///HLA-DQB1,"HLA class II histocompatibility antigen, DQ beta 1 chain-like///major histocompatibility complex, class II, DQ beta 1",5.84771165561694,Up
209959_at,0.00000144,1.9e-7,-5.6220617,6.5148117,-1.64501257,NR4A3,nuclear receptor subfamily 4 group A member 3,5.84163750790475,Down
206626_x_at,0.00000146,1.92e-7,5.6186691,6.500471,1.10785821,SSX1,SSX family member 1,5.83564714421556,Up
228854_at,0.00000155,2.05e-7,-5.6039225,6.4381856,-1.17628958,,,5.80966830182971,Down
229070_at,0.00000158,2.09e-7,5.5992425,6.4184356,1.1843292,ADTRP,androgen dependent TFPI regulating protein,5.80134291304558,Up
232054_at,0.00000159,2.11e-7,5.5970597,6.4092269,1.20022819,LOC101926951///PCDH20,uncharacterized LOC101926951///protocadherin 20,5.79860287567955,Up
202310_s_at,0.00000165,2.21e-7,5.5870225,6.3669055,1.42038098,COL1A1,collagen type I alpha 1 chain,5.78251605578609,Up
206432_at,0.00000165,2.21e-7,5.5870407,6.3669823,1.31579508,HAS2,hyaluronan synthase 2,5.78251605578609,Up
224146_s_at,0.00000169,2.26e-7,5.5813738,6.3431045,1.04866993,ABCC11,ATP binding cassette subfamily C member 11,5.77211329538633,Up
214414_x_at,0.00000173,2.32e-7,-5.5753884,6.3178981,-1.37170762,HBA2///HBA1,hemoglobin subunit alpha 2///hemoglobin subunit alpha 1,5.7619538968712,Down
204162_at,0.00000181,2.44e-7,5.5638277,6.269251,1.22227399,NDC80,"NDC80, kinetochore complex component",5.74232142513082,Up
211745_x_at,0.00000194,2.62e-7,-5.5473644,6.2000619,-1.45793887,HBA2///HBA1,hemoglobin subunit alpha 2///hemoglobin subunit alpha 1,5.71219827006977,Down
209458_x_at,0.00000205,2.79e-7,-5.5328551,6.1391703,-1.4592211,HBA2///HBA1,hemoglobin subunit alpha 2///hemoglobin subunit alpha 1,5.68824613894425,Down
224646_x_at,0.00000205,2.79e-7,-5.5327452,6.1387096,-1.22039887,MIR675///H19,"microRNA 675///H19, imprinted maternally expressed transcript (non-protein coding)",5.68824613894425,Down
210511_s_at,0.00000213,2.9e-7,5.5236818,6.1007144,1.1192932,INHBA,inhibin beta A subunit,5.67162039656126,Up
212489_at,0.00000213,2.91e-7,5.5231949,6.0986744,1.11035379,COL5A1,collagen type V alpha 1 chain,5.67162039656126,Up
